Date,BIST100,USDTRY,EURTRY,GOLD
2013-09-10,717.876220703125,2.024139881134033,2.6787800788879395,1364.0999755859375
2013-09-11,717.7122192382812,2.0150399208068848,2.6721999645233154,1363.9000244140625
2013-09-12,727.2191772460938,2.0111899375915527,2.67933988571167,1330.4000244140625
2013-09-13,716.34619140625,2.02620005607605,2.694659948348999,1308.4000244140625
2013-09-16,742.58203125,2.0019900798797607,2.67438006401062,1317.9000244140625
2013-09-17,747.8300170898438,2.0002501010894775,2.6671299934387207,1309.5
2013-09-18,746.6010131835938,2.0011401176452637,2.6716699600219727,1307.800048828125
2013-09-19,794.65576171875,1.9381400346755981,2.6213300228118896,1369.4000244140625
2013-09-20,778.6248779296875,1.9601600170135498,2.652940034866333,1332.5
2013-09-23,768.0748901367188,1.9808100461959839,2.6801300048828125,1326.9000244140625
2013-09-24,765.2929077148438,1.9842599630355835,2.677180051803589,1316.0
2013-09-25,762.3389892578125,1.9950900077819824,2.6875100135803223,1335.9000244140625
2013-09-26,756.177978515625,2.0136899948120117,2.723860025405884,1323.5999755859375
2013-09-27,747.7190551757812,2.0195000171661377,2.7248001098632812,1338.4000244140625
2013-09-30,744.862060546875,2.0381200313568115,2.750230073928833,1326.5
2013-10-01,764.6959838867188,2.01921010017395,2.7309999465942383,1286.0
2013-10-02,751.6240234375,2.0085999965667725,2.715830087661743,1320.5999755859375
2013-10-03,762.6949462890625,1.9926799535751343,2.709630012512207,1317.4000244140625
2013-10-04,762.0659790039062,2.00219988822937,2.728179931640625,1309.699951171875
2013-10-07,759.0079956054688,1.986109972000122,2.6963798999786377,1324.800048828125
2013-10-08,750.635009765625,,2.706860065460205,1324.199951171875
2013-10-09,744.8350219726562,1.9870400428771973,2.702810049057007,1306.9000244140625
2013-10-10,756.3939819335938,1.982100009918213,2.683880090713501,1296.5999755859375
2013-10-11,761.7599487304688,1.9749900102615356,2.671910047531128,1268.0
2013-10-14,762.345947265625,1.9869400262832642,2.694040060043335,1276.4000244140625
2013-10-15,,1.9811999797821045,2.686269998550415,1273.0
2013-10-16,,1.9844199419021606,2.683579921722412,1282.0
